title,description,category,published_at,polarity,subjectivity,label,fetch_timestamp,processed_title,processed_description,url
The iMac M4 wasn’t built for this world - The Verge,"The M4 iMac is a beautiful object and a good computer, and it’s still the only Mac that comes in actual colors. But otherwise, it’s the same machine as it was in 2023, and it’s substantially the same as it was back in 2021. So who is the M4 iMac for, exactly?",technology,2024-11-23T15:15:00Z,0.22499999999999998,0.4,2,2024-11-25 00:40:55,the imac m4 wasnt built for this world  the verge,the m4 imac is a beautiful object and a good computer and its still the only mac that comes in actual colors but otherwise its the same machine as it was in 2023 and its substantially the same as it was back in 2021 so who is the m4 imac for exactly,https://www.theverge.com/24303351/apple-imac-m4-review-expensive-beautiful-niche
"World Of Warcraft At 20 Is The Same And Increasingly Unrecognizable, And That's By Design - GameSpot","Blizzard looks back on two decades of its genre-defining MMORPG, and talks how it's already planning for the next 20 years.",technology,2024-11-23T14:00:00Z,0.0,0.0,1,2024-11-25 00:40:55,world of warcraft at 20 is the same and increasingly unrecognizable and thats by design  gamespot,blizzard looks back on two decades of its genredefining mmorpg and talks how its already planning for the next 20 years,https://www.gamespot.com/articles/world-of-warcraft-at-20-is-the-same-and-increasingly-unrecognizable-and-thats-by-design/1100-6527983/
"What’s on your desk, Kylie Robison? - The Verge",The Verge’s senior reporter covering artificial intelligence (AI) has a workspace decorated with family photos and gaming figures.,technology,2024-11-23T14:00:00Z,-0.6,1.0,0,2024-11-25 00:40:55,whats on your desk kylie robison  the verge,the verges senior reporter covering artificial intelligence ai has a workspace decorated with family photos and gaming figures,https://www.theverge.com/24303127/home-office-desk-nintendo
Google Play Store Warning—Do Not Install These Free Apps - Forbes,You should delete these apps from your phone—here’s what you need to know.,technology,2024-11-23T13:43:57Z,0.0,0.0,1,2024-11-25 00:40:55,google play store warningdo not install these free apps  forbes,you should delete these apps from your phoneheres what you need to know,https://www.forbes.com/sites/zakdoffman/2024/11/23/google-play-store-warning-do-not-install-these-free-apps/
NASA awards $11.5 million to help design the aircraft of tomorrow - Space.com,"NASA is looking to develop a new generation of low-emission commercial aircraft, offering a more efficient and sustainable mode of travel.",technology,2024-11-23T13:00:00Z,0.21212121212121213,0.3181818181818182,2,2024-11-25 00:40:55,nasa awards 115 million to help design the aircraft of tomorrow  spacecom,nasa is looking to develop a new generation of lowemission commercial aircraft offering a more efficient and sustainable mode of travel,https://www.space.com/space-exploration/tech/nasa-awards-usd11-5-million-to-help-design-the-aircraft-of-tomorrow
"USC student team launches rocket roughly 90 miles into the air, breaking amateur record - LAist","The rocket, Aftershock II, reached a height of over 470,000 feet, which is nearly the legal limit for amateur rocket launches.",technology,2024-11-23T13:00:00Z,0.01666666666666668,0.2833333333333334,1,2024-11-25 00:40:55,usc student team launches rocket roughly 90 miles into the air breaking amateur record  laist,the rocket aftershock ii reached a height of over 470000 feet which is nearly the legal limit for amateur rocket launches,https://laist.com/news/los-angeles-activities/usc-student-team-breaks-record-for-highest-amateur-space-launch
Google shamelessly keeps trying to take credit for Apple adding RCS - Android Central,"Apparently, Google's the reason iOS 18 supports RCS — according to itself.",technology,2024-11-23T13:00:00Z,0.05,0.35,1,2024-11-25 00:40:55,google shamelessly keeps trying to take credit for apple adding rcs  android central,apparently googles the reason ios 18 supports rcs  according to itself,https://www.androidcentral.com/apps-software/google-taking-credit-for-rcs-ios-18
Meta scrambles to respond to upstart social platform Bluesky’s surge - The Washington Post,"Threads, Meta’s answer to Elon Musk’s X, makes changes to incorporate features that have drawn millions to its much smaller rival.",technology,2024-11-23T12:08:15Z,0.0,0.5,1,2024-11-25 00:40:55,meta scrambles to respond to upstart social platform blueskys surge  the washington post,threads metas answer to elon musks x makes changes to incorporate features that have drawn millions to its much smaller rival,https://www.washingtonpost.com/technology/2024/11/23/bluesky-threads-social-media/
I review monitors for a living: 21 great Black Friday monitor deals to snag right now - Tom's Guide,These are the best monitor deals we've seen this Black Friday,technology,2024-11-23T10:30:00Z,0.4166666666666667,0.3666666666666667,2,2024-11-25 00:40:55,i review monitors for a living 21 great black friday monitor deals to snag right now  toms guide,these are the best monitor deals weve seen this black friday,https://www.tomsguide.com/computing/monitors/i-review-monitors-for-a-living-21-great-black-friday-monitor-deals-to-snag-right-now
ZX Spectrum: The computer that became a 1980s icon - BBC.com,"A new documentary looks at the impact of the ZX Spectrum, the computer that kickstarted a gaming revolution",technology,2024-11-23T08:48:01Z,0.06818181818181818,0.22727272727272727,1,2024-11-25 00:40:55,zx spectrum the computer that became a 1980s icon  bbccom,a new documentary looks at the impact of the zx spectrum the computer that kickstarted a gaming revolution,https://www.bbc.com/news/articles/cpvzp80jv07o
Hasbro will no Longer Finance Films of their Products - seibertron.com,"Hasbro is going through massive changes. Brian Goldner’s vision was of Hasbro becoming a multimedia company, big on brand content, like Disney. However, the corporate vision has changed since Chris Cocks became the CEO. Since the film division was not w",technology,2024-11-23T08:37:30Z,0.1125,0.48750000000000004,2,2024-11-25 00:40:55,hasbro will no longer finance films of their products  seibertroncom,hasbro is going through massive changes brian goldners vision was of hasbro becoming a multimedia company big on brand content like disney however the corporate vision has changed since chris cocks became the ceo since the film division was not w,https://www.seibertron.com/transformers/news/hasbro-will-no-longer-finance-films-of-their-products/48422/
Asking Eric: Nephew only wants to play video games on family vacation - AL.com,"Instead of reading, playing cards or board games with us, like in the past, he wants to disappear with his video games.",technology,2024-11-23T06:31:00Z,-0.024999999999999994,0.175,1,2024-11-25 00:40:55,asking eric nephew only wants to play video games on family vacation  alcom,instead of reading playing cards or board games with us like in the past he wants to disappear with his video games,https://www.al.com/advice/2024/11/asking-eric-nephew-only-wants-to-play-video-games-on-family-vacation.html
"""Pokémon Go Was a Scam"": Many Pokémon Go Players Feel Betrayed After Niantic Makes a Confession About Its Geospatial Model - FandomWire","Did you know that Niantic has been using your Pokémon Go data for eight long years to train its ""Large Geospatial Model""?",technology,2024-11-23T06:13:15Z,0.08214285714285713,0.41428571428571426,1,2024-11-25 00:40:55,pokémon go was a scam many pokémon go players feel betrayed after niantic makes a confession about its geospatial model  fandomwire,did you know that niantic has been using your pokémon go data for eight long years to train its large geospatial model,https://fandomwire.com/pokemon-go-was-a-scam-many-pokemon-go-players-feel-betrayed-after-niantic-makes-a-confession-about-its-geospatial-model/
Apple's Smart Home Command Center: What We Know So Far - MacRumors,"Apple is working on a new Home accessory that is designed to serve as a central hub or ""Command Center"" for smart home management. The Apple...",technology,2024-11-23T00:20:36Z,0.06266233766233766,0.36185064935064937,1,2024-11-25 00:40:55,apples smart home command center what we know so far  macrumors,apple is working on a new home accessory that is designed to serve as a central hub or command center for smart home management the apple,https://www.macrumors.com/guide/apple-command-center/
20 Great Tech Gifts to Give This Year - IGN,"IGN has your tech gift guide for this holiday season, including the Shokz OpenRun Pro, a cute Pikachu printer, Airpods, and Anker power banks.",technology,2024-11-22T23:56:06Z,0.5,1.0,2,2024-11-25 00:40:55,20 great tech gifts to give this year  ign,ign has your tech gift guide for this holiday season including the shokz openrun pro a cute pikachu printer airpods and anker power banks,https://www.ign.com/articles/best-tech-gifts-to-give-this-year
Now’s your chance to try Microsoft’s controversial Windows Recall ... maybe - The Register,"Like its AI, this automated screenshotter and logger is a feature not exactly everyone wanted",technology,2024-11-22T23:54:00Z,-0.125,0.25,0,2024-11-25 00:40:55,nows your chance to try microsofts controversial windows recall  maybe  the register,like its ai this automated screenshotter and logger is a feature not exactly everyone wanted,https://www.theregister.com/2024/11/22/microsoft_recall_release/
"Apple Loop: iPhone 17 Design Leaks, iPhone 16 Camera Issues, Apple Confirms Black Friday Offers - Forbes","This week’s Apple headlines; iPhone 17 design leaks, iPhone 16 Pro camera issues, Apple’s Black Friday offers, new MacBook Pro display, iOS update warning, BlueSky’s app store victory, and more...",technology,2024-11-22T23:44:29Z,0.14242424242424243,0.346969696969697,2,2024-11-25 00:40:55,apple loop iphone 17 design leaks iphone 16 camera issues apple confirms black friday offers  forbes,this weeks apple headlines iphone 17 design leaks iphone 16 pro camera issues apples black friday offers new macbook pro display ios update warning blueskys app store victory and more,https://www.forbes.com/sites/ewanspence/2024/11/22/apple-news-headlines-iphone-17-iphone-16-macbook-pro-black-friday-deals-bluesky/
"Early Black Friday Deals on Amazon Kindles, Fire Tablets, and Fire TV Sticks - WIRED","Black Friday deals on Amazon devices have started early. Snag discounts on the brand-new Kindle lineup, Fire HD tablets, and Fire TV Sticks.",technology,2024-11-22T22:14:23Z,-0.033333333333333326,0.3666666666666667,1,2024-11-25 00:40:55,early black friday deals on amazon kindles fire tablets and fire tv sticks  wired,black friday deals on amazon devices have started early snag discounts on the brandnew kindle lineup fire hd tablets and fire tv sticks,https://www.wired.com/story/black-friday-amazon-devices-deals-2024/
"This TV Is Priced at $69 For Black Friday, And it Is Ideal For 96% of People - Gizmodo","It's true that it's only a 32-inch TV with a 720p resolution, but it’s priced at just $69!",technology,2024-11-22T22:11:58Z,0.175,0.825,2,2024-11-25 00:40:55,this tv is priced at 69 for black friday and it is ideal for 96 of people  gizmodo,its true that its only a 32inch tv with a 720p resolution but its priced at just 69,https://gizmodo.com/this-tv-is-priced-at-69-for-black-friday-and-it-is-ideal-for-96-of-people-2000528773
